season,episode,timecode_in,timecode_out,duration_line,line_order,text_line
1,4,"00:33:34,387","00:33:36,387",2.00,350,There is quite a lot.
1,4,"00:33:37,223","00:33:39,893",2.67,351,Just give it to me. I will drink it.
1,4,"00:33:39,976","00:33:41,096",1.12,352,Then should we share it?
1,4,"00:33:42,437","00:33:44,647",2.21,353,Why would we share drinking this filthy water?
1,4,"00:33:44,731","00:33:46,071",1.34,354,What?
1,4,"00:33:46,149","00:33:47,229",1.08,355,You can have it all.
1,4,"00:33:49,360","00:33:51,530",2.17,356,Then I will drink some and hand it to you.
1,4,"00:33:51,612","00:33:54,322",2.71,357,Help me hold it up since I cannot use my right arm.
1,4,"00:33:58,327","00:33:59,157",0.83,358,Young Master!
1,4,"00:34:03,833","00:34:05,253",1.42,359,I will drink…
1,4,"00:34:06,502","00:34:07,462",0.96,360,I will drink it.
1,4,"00:34:08,629","00:34:09,589",0.96,361,Forget it.
1,4,"00:34:09,672","00:34:11,552",1.88,362,Why would you drink this?
1,4,"00:34:11,632","00:34:12,762",1.13,363,Just go.
1,4,"00:34:12,842","00:34:15,092",2.25,364,Exactly how much is there?
1,4,"00:34:15,178","00:34:16,798",1.62,365,Do you want me to help out too?
1,4,"00:34:17,430","00:34:19,720",2.29,366,Really?
1,4,"00:34:17,430","00:34:19,720",2.29,367,Give it to me.
1,4,"00:34:23,394","00:34:24,484",1.09,368,It really is chamber pot water.
1,4,"00:34:27,857","00:34:29,067",1.21,369,Your Royal Highness.
1,4,"00:34:29,150","00:34:31,150",2.00,370,How could we possibly dare to challenge you?
1,4,"00:34:31,861","00:34:35,622",3.76,371,Must you let them drink that filthy water solely as an apology?
1,4,"00:34:38,993","00:34:40,373",1.38,372,Damn it.
1,4,"00:34:41,496","00:34:44,706",3.21,373,Forget it. You are making me retch.
1,4,"00:34:47,168","00:34:48,338",1.17,374,Let us go.
1,4,"00:34:50,088","00:34:53,468",3.38,375,His Royal Highness is leaving!
1,4,"00:34:50,088","00:34:53,468",3.38,376,Bow before him!
1,4,"00:34:59,180","00:35:01,640",2.46,377,"By the way, why did he come here?"
1,4,"00:35:02,266","00:35:04,226",1.96,378,He came for Naksu's sword.
1,4,"00:35:04,936","00:35:06,846",1.91,379,Then he suddenly picked a fight.
1,4,"00:35:07,522","00:35:10,362",2.84,380,He may have left for today.
1,4,"00:35:07,522","00:35:12,528",5.01,381,"But given his temper, he will retaliate for sure."
1,4,"00:35:16,030","00:35:18,370",2.34,382,Are you all right?
1,4,"00:35:16,030","00:35:18,370",2.34,383,He hit me so many times.
1,4,"00:35:18,449","00:35:20,989",2.54,384,Goodness.
1,4,"00:35:18,449","00:35:20,989",2.54,385,You hit me pretty hard.
1,4,"00:35:23,454","00:35:25,164",1.71,386,Are you all right?
1,4,"00:35:23,454","00:35:25,164",1.71,387,"Yes, I think so."
1,4,"00:35:25,248","00:35:26,498",1.25,388,It hurts.
1,4,"00:35:25,248","00:35:26,498",1.25,389,Does it?
1,4,"00:35:26,582","00:35:27,922",1.34,390,Are you all right?
1,4,"00:35:26,582","00:35:27,922",1.34,391,It hurts.
1,4,"00:35:28,000","00:35:30,590",2.59,392,It hurts.
1,4,"00:35:28,000","00:35:30,590",2.59,393,Do not touch him!
1,4,"00:35:33,548","00:35:36,378",2.83,394,Your Royal Highness!
1,4,"00:35:40,346","00:35:41,636",1.29,395,What is that?
1,4,"00:35:42,515","00:35:45,515",3.00,396,"You came here for Naksu's sword, so here it is."
1,4,"00:35:47,395","00:35:48,475",1.08,397,That is right.
1,4,"00:35:49,313","00:35:50,863",1.55,398,I had come here to retrieve that.
1,4,"00:35:50,940","00:35:54,780",3.84,399,I brought it to you so you will not have to come here again.
1,4,"00:35:54,861","00:35:56,241",1.38,400,Please take it.
1,4,"00:35:56,988","00:36:00,278",3.29,401,Are you telling me to take what I came here for and never return?
1,4,"00:36:01,534","00:36:05,584",4.05,402,You are truly intelligent and strong.
1,4,"00:36:05,663","00:36:07,873",2.21,403,Are you teasing me since I lost?
1,4,"00:36:07,957","00:36:10,787",2.83,404,Lost? You got what you came here for.
1,4,"00:36:10,877","00:36:12,877",2.00,405,And he lost it.
1,4,"00:36:12,962","00:36:15,972",3.01,406,You are the winner here.
1,4,"00:36:18,467","00:36:22,047",3.58,407,"She is right, Your Royal Highness."
1,4,"00:36:18,467","00:36:22,047",3.58,408,You won.
1,4,"00:36:22,889","00:36:25,099",2.21,409,"Congratulations, Your Royal Highness."
1,4,"00:36:27,185","00:36:28,475",1.29,410,Let us say that is the case.
1,4,"00:36:32,440","00:36:34,610",2.17,411,You are truly generous as well.
1,4,"00:36:34,692","00:36:37,652",2.96,412,There is no other man who is as noble as you.
1,4,"00:36:42,200","00:36:43,370",1.17,413,What is your name?
1,4,"00:36:45,494","00:36:47,124",1.63,414,"It is Mu-deok, Your Royal Highness."
1,4,"00:36:48,289","00:36:49,289",1.00,415,Mu-deok.
1,4,"00:36:49,790","00:36:53,339",3.55,416,"Since you threw filthy water at me, I will call you Filthy Mu-deok from now on."
1,4,"00:36:54,003","00:36:57,973",3.97,417,"Just like your name, you reek of filth right now."
1,4,"00:37:04,597","00:37:06,347",1.75,418,You even gave me a name.
1,4,"00:37:06,432","00:37:09,892",3.46,419,I am truly grateful for your kindness.
1,4,"00:37:14,315","00:37:15,685",1.37,420,"Goodbye, Your Royal Highness."
1,4,"00:37:17,777","00:37:18,737",0.96,421,Let us go.
1,4,"00:37:27,828","00:37:31,328",3.50,422,My pupil is still too weak to fight against you.
1,4,"00:37:31,415","00:37:35,085",3.67,423,"Until he becomes stronger, he should not get on your bad side."
1,4,"00:37:42,218","00:37:46,466",4.25,424,You do not hesitate to fall in love or brown-nose others for your young master's sake.
1,4,"00:37:46,555","00:37:49,135",2.58,425,"I could not fight him myself, so I splashed that on him."
1,4,"00:37:51,143","00:37:54,023",2.88,426,I reek of filth. You should avoid me.
1,4,"00:38:00,111","00:38:00,951",0.84,427,Wipe yourself.
1,4,"00:38:04,573","00:38:07,293",2.72,428,How dare I dirty the man I am in love with?
1,4,"00:38:08,286","00:38:09,536",1.25,429,"No, thank you."
1,4,"00:38:45,489","00:38:47,529",2.04,430,I sure have become Filthy Mu-deok.
1,4,"00:38:53,497","00:38:56,377",2.88,431,You should wash up since you probably reek as well.
1,4,"00:39:13,434","00:39:16,524",3.09,432,"Master, I finally did it."
1,4,"00:39:42,838","00:39:46,928",4.09,433,Gwigu was stolen from Jinyowon.
1,4,"00:39:48,052","00:39:51,812",3.76,434,Only those from the Jin family can open that door.
1,4,"00:39:52,515","00:39:55,765",3.25,435,They must have summoned it out of there.
1,4,"00:39:57,478","00:39:58,898",1.42,436,A burglary in Jinyowon?
1,4,"00:39:58,979","00:40:02,149",3.17,437,You were heartbroken for years after losing your eldest daughter.
1,4,"00:40:02,233","00:40:05,613",3.38,438,You must have become weaker over the years.
1,4,"00:40:06,737","00:40:08,947",2.21,439,What an impudent brat.
1,4,"00:40:09,532","00:40:12,992",3.46,440,"You may be an illegitimate son, but you are still part of the Jin family."
1,4,"00:40:13,077","00:40:15,157",2.08,441,How dare you bad-mouth your half-sister?
1,4,"00:40:15,246","00:40:16,366",1.12,442,How dare you?
1,4,"00:40:16,455","00:40:17,745",1.29,443,I am the Assistant Gwanju.
1,4,"00:40:17,832","00:40:20,462",2.63,444,I would appreciate it if you showed more respect.
1,4,"00:40:28,384","00:40:31,684",3.30,445,"My lord, please come outside."
1,4,"00:40:28,384","00:40:31,684",3.30,446,Jang Uk is here.
1,4,"00:40:53,159","00:40:55,119",1.96,447,Did I not forbid him from entering here?
1,4,"00:40:55,202","00:40:58,752",3.55,448,So why did you bring him with you?
1,4,"00:40:59,665","00:41:01,455",1.79,449,There is something you should see.
1,4,"00:41:08,674","00:41:10,554",1.88,450,This is my father's sword.
1,4,"00:41:11,343","00:41:14,723",3.38,451,"When I was young, you said you would accept me if I unsheathed this."
1,4,"00:41:15,389","00:41:16,349",0.96,452,Do you remember?
1,4,"00:41:57,306","00:42:00,016",2.71,453,I thought he had just opened his gate of energy.
1,4,"00:42:00,726","00:42:03,726",3.00,454,I see he has absorbed my torrent of energy.
1,4,"00:42:04,396","00:42:06,476",2.08,455,"Like father, like son."
1,4,"00:42:06,565","00:42:08,685",2.12,456,He mastered Ryusu in the blink of an eye.
1,4,"00:42:09,401","00:42:14,409",5.01,457,"Please take me under your wing, my lord."
1,4,"00:42:19,245","00:42:20,865",1.62,458,What is that around your arm?
1,4,"00:42:21,455","00:42:23,705",2.25,459,His energy is focused on his right arm.
1,4,"00:42:23,791","00:42:27,127",3.34,460,"He could not control it yet, so it has been tied down by the binding bracelet."
1,4,"00:42:38,722","00:42:40,682",1.96,461,Take it off.
1,4,"00:42:41,600","00:42:44,140",2.54,462,"If we do, his arm will get out of control."
1,4,"00:42:44,228","00:42:47,058",2.83,463,He should unbind it after receiving more training.
1,4,"00:42:48,107","00:42:49,227",1.12,464,Do it.
1,4,"00:43:15,634","00:43:19,054",3.42,465,Let me see you hold your sword.
1,4,"00:43:50,544","00:43:52,464",1.92,466,Bind his arm again.
1,4,"00:44:05,601","00:44:07,901",2.30,467,"Are you all right, my lord?"
1,4,"00:44:08,937","00:44:14,566",5.63,468,What is the point of unsheathing the sword when you cannot even hold it?
1,4,"00:44:20,741","00:44:22,661",1.92,469,He is just not able to control it for now.
1,4,"00:44:22,743","00:44:24,913",2.17,470,But his power is incredible.
1,4,"00:44:24,995","00:44:26,495",1.50,471,He even beat the Crown Prince with that.
1,4,"00:44:27,539","00:44:29,919",2.38,472,He broke His Royal Highness' sword.
1,4,"00:44:30,501","00:44:34,168",3.67,473,"Despite having mastered Ryusu long ago, he was defeated by Uk."
1,4,"00:44:35,714","00:44:37,934",2.22,474,"Cho-yeon, stop intervening."
1,4,"00:44:39,093","00:44:40,473",1.38,475,"Yes, Mother."
1,4,"00:44:41,345","00:44:46,095",4.75,476,"Uk, did you really fight the Crown Prince?"
1,4,"00:44:46,684","00:44:48,444",1.76,477,He did not start it first.
1,4,"00:44:48,519","00:44:50,399",1.88,478,Did you fight him?
1,4,"00:44:52,439","00:44:53,519",1.08,479,I did.
1,4,"00:44:54,817","00:44:57,527",2.71,480,His Royal Highness wanted to take the Gwanju's sword.
1,4,"00:44:57,611","00:44:59,491",1.88,481,"It was a bet, my lord."
1,4,"00:45:00,197","00:45:02,157",1.96,482,Even the Crown Prince forgave him.
1,4,"00:45:03,367","00:45:07,657",4.29,483,"Despite his sword having broken, Uk still threatened him with that sword!"
1,4,"00:45:07,746","00:45:10,576",2.83,484,He put the Crown Prince's life in danger.
1,4,"00:45:10,666","00:45:11,666",1.00,485,We were there too.
1,4,"00:45:12,793","00:45:13,883",1.09,486,We stopped him beforehand.
1,4,"00:45:13,961","00:45:18,258",4.30,487,That means the four of you watched as His Royal Highness was ridiculed.
1,4,"00:45:20,717","00:45:23,717",3.00,488,This is an insult to the royal family!
1,4,"00:45:26,723","00:45:28,523",1.80,489,Lock him up.
1,4,"00:45:31,395","00:45:33,555",2.16,490,He is uncontrollable and dangerous.
1,4,"00:45:33,647","00:45:34,767",1.12,491,"Yes, my lord."
1,4,"00:45:54,209","00:46:00,173",5.96,492,"As soon as his gate of energy was opened, Jang Uk immediately wielded his sword at the Crown Prince."
1,4,"00:46:03,177","00:46:06,007",2.83,493,Cheonbugwan will not let this slide.
1,4,"00:47:06,073","00:47:08,873",2.80,494,Have you still not received treatment?
1,4,"00:47:06,073","00:47:08,873",2.80,495,You bled a lot.
1,4,"00:47:11,245","00:47:13,615",2.37,496,How is your arm?
1,4,"00:47:17,334","00:47:19,554",2.22,497,The binding bracelet hinders its movement.
1,4,"00:47:20,379","00:47:21,629",1.25,498,But I am fine.
1,4,"00:47:23,382","00:47:28,135",4.75,499,You managed to turn Master Heo's torrent of energy into yours in a short period of time.
1,4,"00:47:29,304","00:47:30,514",1.21,500,I am truly impressed.
1,4,"00:47:33,141","00:47:35,061",1.92,501,It felt like my body was on fire.
1,4,"00:47:35,644","00:47:38,114",2.47,502,Then it felt like I was covered in ice.
1,4,"00:47:39,856","00:47:42,106",2.25,503,What about the wounds from the flogging?
1,4,"00:47:42,192","00:47:43,532",1.34,504,Are you still in pain?
1,4,"00:47:46,363","00:47:50,413",4.05,505,It seems like the flogging helped surge the energy.
1,4,"00:47:52,369","00:47:54,499",2.13,506,The Crown Prince had landed many hits.
1,4,"00:47:56,456","00:47:59,586",3.13,507,Then I felt a surge within me.
1,4,"00:47:59,668","00:48:01,038",1.37,508,That is when I unsheathed it.
1,4,"00:48:03,422","00:48:04,422",1.00,509,Right.
1,4,"00:48:05,173","00:48:09,603",4.43,510,You were always a quick learner compared to others.
1,4,"00:48:10,762","00:48:14,602",3.84,511,You even learned to walk and run sooner than Dang-gu did.
1,4,"00:48:15,392","00:48:17,692",2.30,512,You could also talk before he could.
1,4,"00:48:18,854","00:48:20,274",1.42,513,I still remember that.
1,4,"00:48:21,064","00:48:28,663",7.60,514,"When I did not know what it meant to have a blocked gate of energy, I thought I would become the most powerful person."
1,4,"00:48:34,036","00:48:35,286",1.25,515,Uk.
1,4,"00:48:36,747","00:48:40,787",4.04,516,You are intelligent and pick up things quickly.
1,4,"00:48:43,295","00:48:47,585",4.29,517,How about you join our trade and learn how to do business?
1,4,"00:48:48,175","00:48:52,845",4.67,518,Or Master Heo can take you under his wing and teach you the art of medicine.
1,4,"00:48:57,643","00:48:58,693",1.05,519,"No, my lord."
1,4,"00:49:01,730","00:49:04,980",3.25,520,I am going to train in Jeongjingak and become a mage.
1,4,"00:49:05,651","00:49:06,741",1.09,521,Why?
1,4,"00:49:07,694","00:49:10,414",2.72,522,Because that is what your father did?
1,4,"00:49:12,324","00:49:15,494",3.17,523,Do you desire to become the next Gwanju of Cheonbugwan?
1,4,"00:49:16,161","00:49:18,911",2.75,524,"Yes, my lord. And I will be."
1,4,"00:49:19,998","00:49:24,748",4.75,525,I will take his place and prove it to all those scumbags who denied that I was his son.
1,4,"00:49:26,338","00:49:28,258",1.92,526,I will make them speechless.
1,4,"00:49:26,338","00:49:34,300",7.96,527,You… are not his son.
1,4,"00:49:37,641","00:49:42,853",5.21,528,You are the result of your mother's love affair.
1,4,"00:49:44,940","00:49:48,320",3.38,529,"To show our respect to your late mother, we let you into the Jang family."
1,4,"00:49:48,402","00:49:51,202",2.80,530,But we cannot allow you to lead Cheonbugwan after your father.
1,4,"00:49:51,279","00:49:58,412",7.13,531,So stop dreaming of becoming… like your father.
1,4,"00:49:59,871","00:50:06,457",6.59,532,Just stay a clueless Young Master of the Jang family.
1,4,"00:50:08,338","00:50:13,296",4.96,533,"If you do, we will continue to take care of you."
1,4,"00:50:20,976","00:50:22,056",1.08,534,Then…
1,4,"00:50:25,230","00:50:26,860",1.63,535,Then who is my real father?
1,4,"00:50:29,609","00:50:37,908",8.30,536,How would anyone know whom your late mother… had an affair with?
1,4,"00:51:12,402","00:51:16,162",3.76,537,Uk probably has a lot on his mind.
1,4,"00:51:12,402","00:51:16,162",3.76,538,You should let him be.
1,4,"00:51:22,871","00:51:24,751",1.88,539,Make sure he finishes his food.
1,4,"00:51:34,549","00:51:37,429",2.88,540,Maidservant Kim told me to make sure you finished your meal.
1,4,"00:51:41,097","00:51:42,467",1.37,541,Did he scold you again?
1,4,"00:51:44,810","00:51:47,350",2.54,542,I thought you were used to being scolded…
1,4,"00:51:59,699","00:52:00,869",1.17,543,It was not me.
1,4,"00:52:00,951","00:52:04,251",3.30,544,I do not think they have fixed the door since that incident.
1,4,"00:52:06,957","00:52:07,867",0.91,545,Do not move.
1,4,"00:52:09,668","00:52:10,998",1.33,546,Just stay there.
1,4,"00:52:14,756","00:52:16,796",2.04,547,It might all crumble down.
1,4,"00:52:19,219","00:52:20,799",1.58,548,So just stay there.
1,4,"00:52:33,692","00:52:36,702",3.01,549,Why did you not dodge his blade?
1,4,"00:52:37,737","00:52:41,741",4.00,550,Was it because you needed another reason to kick him out?
1,4,"00:52:42,784","00:52:44,794",2.01,551,I deserve it.
1,4,"00:52:44,870","00:52:48,460",3.59,552,"After all, I broke his heart."
1,4,"00:52:50,041","00:52:54,341",4.30,553,Breaking his heart must be more painful than getting stabbed.
1,4,"00:52:56,172","00:52:57,302",1.13,554,Maidservant Kim.
1,4,"00:52:58,133","00:53:03,143",5.01,555,"You said there were rumors about how I was Uk's father, right?"
1,4,"00:53:03,680","00:53:10,346",6.67,556,What if I just said that I was indeed his father?
1,4,"00:53:14,149","00:53:16,359",2.21,557,I will step down from my position.
1,4,"00:53:17,986","00:53:23,661",5.68,558,Then I will have my own little business and do trading with Uk.
1,4,"00:53:24,242","00:53:27,002",2.76,559,Songrim needs its leader.
1,4,"00:53:29,039","00:53:33,539",4.50,560,Then how about I say that I am his mother?
1,4,"00:53:34,336","00:53:39,089",4.75,561,I think it would be better if Uk and I went to the hometown where Lady Do-hwa and I grew up.
1,4,"00:53:41,593","00:53:44,303",2.71,562,That cannot happen.
1,4,"00:53:45,931","00:53:53,861",7.93,563,Uk takes after Do-hwa. That is why he is so good-looking.
1,4,"00:53:54,940","00:54:00,033",5.09,564,Who would believe you… if you said you were his mother?
1,4,"00:54:02,238","00:54:03,238",1.00,565,Hold on.
1,4,"00:54:04,032","00:54:07,872",3.84,566,Are you saying he should be ugly if I was his mother?
1,4,"00:54:08,870","00:54:11,250",2.38,567,"In that case, you cannot be his father either."
1,4,"00:54:11,331","00:54:12,831",1.50,568,"Of course, I can."
1,4,"00:54:13,583","00:54:22,718",9.13,569,Jang Gang and I have always been neck and neck… when it came to our looks.
1,4,"00:54:25,845","00:54:26,965",1.12,570,"No, you lost."
1,4,"00:54:27,555","00:54:29,095",1.54,571,You cannot hold a candle to him.
1,4,"00:54:29,182","00:54:33,312",4.13,572,Do-hwa said she loved everything about you except for your looks.
1,4,"00:54:33,395","00:54:35,555",2.16,573,Do not put words in her mouth!
1,4,"00:54:36,773","00:54:38,613",1.84,574,You did not even flinch when you got stabbed.
1,4,"00:54:38,692","00:54:40,992",2.30,575,But I guess hearing that you are ugly is quite painful.
1,4,"00:54:41,069","00:54:45,873",4.80,576,The pain runs deep.
1,4,"00:54:45,949","00:54:47,619",1.67,577,Does your wound hurt?
1,4,"00:54:47,701","00:54:50,251",2.55,578,Stay still.
1,4,"00:54:47,701","00:54:50,251",2.55,579,You will break open the wound again.
1,4,"00:54:52,288","00:55:04,433",12.14,580,We share… the same pain of not having our feelings reciprocated by the ones we loved.
1,4,"00:55:04,926","00:55:09,005",4.08,581,So let us not hurt each other.
1,4,"00:55:10,807","00:55:14,387",3.58,582,I admit that I did not mean what I said.
1,4,"00:55:14,477","00:55:18,981",4.50,583,You are… good…
1,4,"00:55:22,193","00:55:23,283",1.09,584,Good…
1,4,"00:55:24,529","00:55:26,029",1.50,585,Good-looking.
1,4,"00:55:28,408","00:55:34,957",6.55,586,You are also indeed good…
1,4,"00:55:36,082","00:55:39,292",3.21,587,Good-looking.
1,4,"00:55:47,010","00:55:49,970",2.96,588,Let me tend to your wound.
1,4,"00:55:50,638","00:55:51,848",1.21,589,It hurts.
1,4,"00:55:52,974","00:55:54,234",1.26,590,Goodness.
1,4,"00:55:55,268","00:55:56,938",1.67,591,A bit below.
1,4,"00:55:57,020","00:55:58,560",1.54,592,That is right.
1,4,"00:55:58,646","00:56:01,316",2.67,593,Gosh.
1,4,"00:55:58,646","00:56:01,316",2.67,594,Goodness.
1,4,"00:56:10,116","00:56:13,618",3.50,595,Jang Uk seems to be the owner of the Spirit Plaque from Chwiseonru.
1,4,"00:56:14,913","00:56:15,913",1.00,596,Jang Uk?
1,4,"00:56:15,997","00:56:18,787",2.79,597,He was flogged recently after losing Songrim's Spirit Plaque.
1,4,"00:56:18,875","00:56:22,625",3.75,598,And I heard his maid frequented this place.
1,4,"00:56:25,673","00:56:28,473",2.80,599,That girl from Songrim is his maid.
1,4,"00:56:29,677","00:56:32,847",3.17,600,And she was at the inn that day.
1,4,"00:56:35,225","00:56:38,477",3.25,601,Could she be Naksu?
1,4,"00:56:42,524","00:56:45,694",3.17,602,Are we still far away from Cheonbugwan?
1,4,"00:56:49,114","00:56:52,454",3.34,603,I think I will be petrified at this rate.
1,4,"00:56:53,326","00:56:55,076",1.75,604,We will hurry. Please stay strong.
1,4,"00:56:55,620","00:56:57,540",1.92,605,You must not run wild right now.
1,4,"00:56:58,414","00:57:01,004",2.59,606,"My lord, are you all right?"
1,4,"00:57:28,987","00:57:31,607",2.62,607,Let us just go back.
1,4,"00:57:52,302","00:57:59,393",7.09,608,This arm of yours reached Ryusu in that short period of time.
1,4,"00:58:00,768","00:58:03,978",3.21,609,You sure are as bright as your father.
1,4,"00:58:06,858","00:58:12,321",5.46,610,Jin Mu from Cheonbugwan only picked a fight because he realized he will never become the next Gwanju.
1,4,"00:58:12,405","00:58:17,697",5.29,611,"He has realized that you, the eldest son of the Jang family, would become the next Gwanju."
1,4,"00:58:26,294","00:58:29,174",2.88,612,My uncle's wound was not that deep.
1,4,"00:58:29,255","00:58:30,715",1.46,613,Do not worry about him.
1,4,"00:58:30,798","00:58:34,258",3.46,614,I will have a word with Jin Mu.
1,4,"00:58:34,344","00:58:35,394",1.05,615,All right?
1,4,"00:58:41,434","00:58:42,944",1.51,616,Take good care of him.
1,4,"00:59:11,381","00:59:13,341",1.96,617,You always put Uk in danger.
1,4,"00:59:15,009","00:59:19,601",4.59,618,You were there when he was poisoned and during the confrontation with the Crown Prince.
1,4,"00:59:21,808","00:59:25,398",3.59,619,So do you want to separate me from him?
1,4,"00:59:25,478","00:59:26,688",1.21,620,I cannot do that.
1,4,"00:59:30,024","00:59:32,244",2.22,621,He got what he wanted every time.
1,4,"00:59:32,860","00:59:34,650",1.79,622,And you risked your life to save him.
1,4,"00:59:41,327","00:59:43,197",1.87,623,This is his father's sword.
1,4,"00:59:43,288","00:59:44,998",1.71,624,Take it with you.
1,4,"01:00:13,443","01:00:15,493",2.05,625,I cannot tolerate this any longer.
1,4,"01:00:15,570","01:00:17,240",1.67,626,How long will this pity party last?
1,4,"01:00:24,203","01:00:25,413",1.21,627,Get up.
1,4,"01:00:37,675","01:00:40,845",3.17,628,"You received a powerful torrent of energy, and it surged within you."
1,4,"01:00:41,596","01:00:45,386",3.79,629,It took you merely ten days when it would take ten years for others.
1,4,"01:00:45,475","01:00:47,475",2.00,630,If you keep training--
1,4,"01:00:45,475","01:00:47,475",2.00,631,Forget it.
1,4,"01:00:47,560","01:00:48,980",1.42,632,I will not do it.
1,4,"01:00:51,981","01:00:53,691",1.71,633,Have Park Jin's few words dispirited you?
1,4,"01:00:54,442","01:00:56,532",2.09,634,So all this was just an act of stupidity.
1,4,"01:00:56,611","01:00:59,491",2.88,635,No wonder you look so hopeless.
1,4,"01:00:56,611","01:00:59,491",2.88,636,You are just too weak!
1,4,"01:00:59,572","01:01:02,372",2.80,637,"Yes, I am."
1,4,"01:00:59,572","01:01:02,372",2.80,638,So I am not going to do anything.
1,4,"01:01:02,450","01:01:03,910",1.46,639,So just be quiet.
1,4,"01:01:05,703","01:01:07,333",1.63,640,Just shut up and do not bother me.
1,4,"01:01:15,171","01:01:17,381",2.21,641,I do not need a pupil who will not do anything.
1,4,"01:01:21,719","01:01:23,299",1.58,642,Then do not be my master.
1,4,"01:01:24,430","01:01:25,930",1.50,643,Just be my maid.
1,4,"01:01:27,016","01:01:28,936",1.92,644,"Annoy me again, and I will sell you off."
1,4,"01:02:08,099","01:02:09,229",1.13,645,Young Master.
1,4,"01:02:11,436","01:02:16,066",4.63,646,My young master is too troubled and will not drink any water.
1,4,"01:02:16,149","01:02:18,109",1.96,647,Can you please help?
1,4,"01:02:18,192","01:02:19,782",1.59,648,What can I do?
1,4,"01:02:20,445","01:02:22,275",1.83,649,It is best that my uncle resolves this.
1,4,"01:02:22,363","01:02:25,623",3.26,650,Master Heo said he would step up.
1,4,"01:02:25,700","01:02:29,410",3.71,651,Please ask him to meet with Jin Mu and put an end to this immediately.
1,4,"01:02:34,167","01:02:41,341",7.17,652,I came here today because I am concerned that you exacerbated a trivial issue.
1,4,"01:02:41,424","01:02:45,804",4.38,653,How could threatening the Crown Prince be deemed trivial?
1,4,"01:02:48,347","01:02:51,517",3.17,654,That is why our leader locked him away.
1,4,"01:02:52,143","01:02:54,903",2.76,655,Songrim will give him the punishment he deserves.
1,4,"01:02:54,979","01:02:57,819",2.84,656,Songrim cannot punish him when this concerns the royal family.
1,4,"01:02:58,524","01:03:02,284",3.76,657,"Since Cheonbugwan is in charge, we will punish him here."
1,4,"01:03:03,029","01:03:05,159",2.13,658,What will you do with him?
1,4,"01:03:05,239","01:03:09,079",3.84,659,"Since he threatened the Crown Prince, he deserves to be beheaded."
1,4,"01:03:11,287","01:03:15,167",3.88,660,"However, we cannot kill the Gwanju's one and only son."
1,4,"01:03:15,833","01:03:19,673",3.84,661,So we ought to cut off the arm that threatened the Crown Prince.
1,4,"01:03:20,338","01:03:22,258",1.92,662,Cut off his arm?
1,4,"01:03:22,340","01:03:29,012",6.67,663,It must have hurt your pride that your pupil could not put up a fight against Uk whose gate of energy had only been open for ten days.
1,4,"01:03:29,096","01:03:31,886",2.79,664,"You fool, I was generous enough to save you two's faces."
1,4,"01:03:31,974","01:03:34,234",2.26,665,So I was going to be nice about this.
1,4,"01:03:34,310","01:03:35,940",1.63,666,But you have gone insane.
1,4,"01:03:36,020","01:03:39,770",3.75,667,Let Cheonbugwan determine if it is me who is crazy or Jang Uk.
1,4,"01:03:39,857","01:03:42,897",3.04,668,You little--
1,4,"01:03:39,857","01:03:42,897",3.04,669,"Master, please."
1,4,"01:03:44,654","01:03:47,324",2.67,670,Their fight was consensual.
1,4,"01:03:47,907","01:03:50,277",2.37,671,Uk's maid witnessed it all from the beginning.
1,4,"01:03:53,246","01:03:55,036",1.79,672,It was a fair fight.
1,4,"01:03:56,249","01:04:00,919",4.67,673,"If you cannot believe us, let them fight again."
1,4,"01:04:05,174","01:04:08,764",3.59,674,Fight again? That is a good idea.
1,4,"01:04:10,263","01:04:18,770",8.51,675,"Since you claim he was not threatening the Crown Prince and that it was a fair fight, how about we have an official duel?"
1,4,"01:04:19,397","01:04:21,687",2.29,676,A duel between the Crown Prince and Uk?
1,4,"01:04:22,275","01:04:25,235",2.96,677,"If you cannot do that, hand Uk over to us."
1,4,"01:04:25,319","01:04:31,241",5.92,678,"But if you accept this, we will not ask anyone to take responsibility even if someone dies."
1,4,"01:04:32,118","01:04:34,498",2.38,679,As per the Daeho mages' customs.
1,4,"01:04:45,423","01:04:48,223",2.80,680,"We had come here to resolve it, but look what we have done."
1,4,"01:04:48,801","01:04:52,971",4.17,681,That sly snake got the better of me.
1,4,"01:04:53,055","01:04:56,055",3.00,682,Uk will die if they have an official duel.
1,4,"01:04:53,055","01:04:56,055",3.00,683,What should we do?
1,4,"01:04:56,142","01:04:57,442",1.30,684,Do not worry.
1,4,"01:04:57,518","01:04:59,848",2.33,685,The Crown Prince will not take up the challenge.
1,4,"01:05:00,938","01:05:06,936",6.00,686,"Ever since Master Seo Gyeong founded Songrim, the royal family and the mages have never dueled before."
1,4,"01:05:07,028","01:05:13,493",6.47,687,Both sides have kept this unspoken rule so they would not waste their energy on each other.
1,4,"01:05:14,076","01:05:18,624",4.55,688,There is no way the Crown Prince would break that and fight Uk.
1,4,"01:05:27,632","01:05:29,342",1.71,689,Please take up the challenge.
1,4,"01:05:30,509","01:05:34,719",4.21,690,I do not see why I need to go against Songrim just because of that fool.
1,4,"01:05:34,805","01:05:38,805",4.00,691,"Thanks to them, they will not be able to point their fingers at us."
1,4,"01:05:38,893","01:05:43,193",4.30,692,Show Songrim exactly how strong you are.
1,4,"01:06:03,334","01:06:05,424",2.09,693,They are royal guards and Cheonbugwan's men.
